"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.646683324E1,-4.196525574E0,1.372579932E0,2.509832382E0
8.646933912E1,-3.891475677E0,1.434899807E0,2.480571985E0
8.647184473E1,-3.568504333E0,1.470705748E0,2.466400623E0
8.647435058E1,-3.336186409E0,1.506737471E0,2.468085289E0
8.647685635E1,-3.118302345E0,1.525493741E0,2.436684608E0
8.647936221E1,-2.815804958E0,1.543323040E0,2.405890703E0
8.648186783E1,-2.505101681E0,1.534877896E0,2.405228376E0
8.648437359E1,-2.141934872E0,1.511158586E0,2.413876534E0
8.648687944E1,-1.814660072E0,1.601255417E0,2.321519852E0
8.648938507E1,-1.546987057E0,1.720878839E0,2.259327412E0
8.649189091E1,-1.397264481E0,1.791263342E0,2.169369221E0
8.649439669E1,-1.243845940E0,1.819060564E0,2.145294905E0
8.649690253E1,-9.966635704E-1,1.912543178E0,2.106376886E0
8.649940806E1,-5.778083801E-1,2.052450418E0,2.058431149E0
8.650191391E1,-8.542537689E-2,2.197447300E0,2.004525900E0
8.650441953E1,3.652687073E-1,2.369796515E0,2.051683426E0
8.650692537E1,8.851728439E-1,2.487218142E0,2.069893599E0
8.650943114E1,1.458217621E0,2.592520237E0,2.150469542E0
8.651193696E1,1.847111702E0,2.669826746E0,2.221161366E0
8.651444258E1,2.397947311E0,2.618929625E0,2.335023880E0
8.651694842E1,2.721041679E0,2.546108723E0,2.381553173E0
8.651945419E1,3.072843552E0,2.446570396E0,2.380292892E0
8.652196004E1,3.318296432E0,2.322657585E0,2.220082521E0
8.652446566E1,3.431919098E0,2.170484543E0,2.023488045E0
8.652697150E1,3.537128448E0,1.945478916E0,1.788666248E0
8.652947727E1,3.654473305E0,1.770350218E0,1.568478584E0
8.653198312E1,3.645325661E0,1.662896633E0,1.336560965E0
8.653448874E1,3.806964874E0,1.582066178E0,1.047680140E0
8.653699451E1,4.021409988E0,1.544219494E0,7.310760021E-1
8.653950035E1,4.193986893E0,1.536120892E0,3.545861244E-1
8.654200596E1,4.240893364E0,1.568443298E0,6.481885910E-2
8.654451181E1,4.238800049E0,1.669504166E0,-6.835746765E-2
8.654701758E1,4.283234596E0,1.807914495E0,-1.316509247E-1
8.654952319E1,4.528298378E0,1.906373978E0,-2.340207100E-1
8.655202908E1,4.831374168E0,2.043799162E0,-3.931975365E-1
8.655453485E1,5.043030739E0,2.135121107E0,-5.829329491E-1
8.655704046E1,5.121382713E0,2.202768564E0,-6.748371124E-1
8.655954631E1,5.135134697E0,2.262445211E0,-6.205611229E-1
8.656205213E1,5.174683571E0,2.315035343E0,-4.733476639E-1
8.656455797E1,5.389888763E0,2.323558331E0,-3.335385323E-1
8.656706359E1,5.463006973E0,2.185282707E0,-1.479310989E-1
8.656956943E1,5.302703857E0,2.115758896E0,1.408352852E-1
8.657207522E1,5.228157043E0,2.060575962E0,4.526081085E-1
8.657458106E1,5.106993675E0,2.004160404E0,5.727670193E-1
8.657708668E1,4.966916084E0,2.009472609E0,4.988248348E-1
8.657959245E1,4.888980865E0,1.979518175E0,3.990142345E-1
8.658209831E1,4.715547562E0,2.068573236E0,2.413792610E-1
8.658460393E1,4.690493584E0,2.102869987E0,5.565929413E-2
8.658710977E1,4.521480560E0,2.214161158E0,-1.398253441E-1
8.658961554E1,4.372137070E0,2.241297007E0,-2.410874367E-1
8.659212113E1,4.067103386E0,2.301306248E0,-3.935303688E-1
8.659462697E1,3.943335533E0,2.301795959E0,-5.535187721E-1
8.659713274E1,3.856411934E0,2.320699692E0,-7.485213280E-1
8.659963859E1,3.746767998E0,2.312801838E0,-9.784812927E-1
8.660214420E1,3.674202919E0,2.263701439E0,-1.245126724E0
8.660465004E1,3.578447342E0,2.224793434E0,-1.573037624E0
8.660715581E1,3.515243530E0,2.199020386E0,-1.988833904E0
8.660966142E1,3.463159561E0,2.151441097E0,-2.499685764E0
8.661216728E1,3.494236946E0,1.992022038E0,-3.008863926E0
8.661467306E1,3.582466125E0,1.661721945E0,-3.414470196E0
8.661717890E1,3.714844704E0,1.183008909E0,-3.770439625E0
8.661968452E1,3.861497879E0,6.438810825E-1,-4.041201115E0
8.662219036E1,3.991990089E0,1.647238731E-1,-4.222130299E0
8.662469617E1,4.130135536E0,-1.240253448E-1,-4.350263119E0
8.662720178E1,4.295542717E0,-2.869846821E-1,-4.311270237E0
8.662970763E1,4.523633003E0,-2.088614702E-1,-4.247483730E0
8.663221340E1,4.698992729E0,-8.195173740E-2,-4.215726376E0
8.663471922E1,4.768777847E0,7.184517384E-2,-4.120953083E0
8.663722483E1,4.785983086E0,2.195081711E-1,-3.991337776E0
8.663973068E1,4.644309998E0,2.946170568E-1,-3.779653549E0
8.664223645E1,4.476536751E0,3.063055277E-1,-3.490014553E0
8.664474206E1,4.291820526E0,2.008672953E-1,-3.223920345E0
8.664724791E1,4.384977341E0,-2.923096418E-1,-2.814642429E0
8.664975368E1,4.222012520E0,-5.930942297E-1,-2.588353634E0
8.665225952E1,3.733255386E0,-5.621602535E-1,-2.504741669E0
8.665476514E1,3.219223976E0,-4.322727919E-1,-2.429937363E0
8.665727100E1,2.694855690E0,-2.821916342E-1,-2.406049728E0
8.665977678E1,2.207571030E0,-1.742058992E-1,-2.466220379E0
8.666228239E1,1.784797668E0,-1.242353916E-1,-2.489727497E0
8.666478824E1,1.382619858E0,-3.361558914E-2,-2.462695599E0
8.666729398E1,9.347076416E-1,-1.459836960E-2,-2.419178486E0
8.666979982E1,4.264459610E-1,-1.083503962E-1,-2.286462784E0
8.667230544E1,-7.868194580E-2,-1.859153509E-1,-2.146387577E0
8.667481128E1,-5.937404633E-1,-2.410959005E-1,-1.960383892E0
8.667731705E1,-1.033876896E0,-3.066571951E-1,-1.607155323E0
8.667982267E1,-1.399584770E0,-4.726889133E-1,-1.319478512E0
8.668232852E1,-1.666345119E0,-6.767143011E-1,-9.715027809E-1
8.668483429E1,-1.814216614E0,-9.291105270E-1,-6.706881523E-1
8.668734013E1,-1.831441879E0,-1.240869045E0,-4.601202011E-1
8.668984575E1,-1.887199402E0,-1.447569847E0,-9.447193146E-2
8.669235159E1,-1.943553448E0,-1.551635742E0,3.194904327E-2
8.669485736E1,-2.058434486E0,-1.627677560E0,3.863906860E-2
8.669736298E1,-2.182470322E0,-1.771461368E0,4.432630539E-2
8.669986876E1,-2.259518147E0,-1.980011702E0,4.064083099E-3
8.670237461E1,-2.252352715E0,-2.130749226E0,-8.559799194E-2
8.670488023E1,-2.149163246E0,-2.429977417E0,-3.044309616E-1
8.670738607E1,-1.956220627E0,-2.820461273E0,-4.486703873E-1
8.670989183E1,-1.691612244E0,-3.212840080E0,-7.776746750E-1
8.671239745E1,-1.389194012E0,-3.450846910E0,-9.994363785E-1
8.671490329E1,-8.801116943E-1,-3.834787369E0,-1.127314091E0
8.671740906E1,-3.426094055E-1,-4.239068508E0,-1.273658752E0
8.671991491E1,5.459403992E-2,-4.562829971E0,-1.317640781E0
8.672242052E1,4.853916168E-1,-4.956765175E0,-1.267545700E0
8.672492636E1,7.202596664E-1,-5.258426189E0,-1.154840946E0
8.672743213E1,8.794698715E-1,-5.434170723E0,-1.007699013E0
8.672993798E1,1.137382507E0,-5.644581318E0,-8.705844879E-1
8.673244360E1,1.416141510E0,-5.774120331E0,-7.500982285E-1
8.673494937E1,1.629553795E0,-5.890447140E0,-6.563949585E-1
8.673745522E1,1.824095726E0,-5.929584503E0,-6.491341591E-1
8.673996083E1,2.044928551E0,-5.949654102E0,-6.747946739E-1
8.674246668E1,2.260478020E0,-5.970438480E0,-6.886801720E-1
8.674497240E1,2.448819160E0,-5.985649109E0,-7.086257935E-1
8.674747825E1,2.509181976E0,-5.910659790E0,-6.417813301E-1
8.674998386E1,2.587914467E0,-5.824712753E0,-5.789647102E-1
8.675248963E1,2.593158722E0,-5.701726437E0,-4.932179451E-1
8.675499548E1,2.606512070E0,-5.559462070E0,-3.959803581E-1
8.675750108E1,2.543766022E0,-5.388407707E0,-3.632812500E-1
8.676000692E1,2.466114044E0,-5.144763470E0,-2.479720116E-1
8.676251269E1,2.294266701E0,-4.878332138E0,-1.285066605E-1
8.676501854E1,2.103304863E0,-4.538123131E0,-3.775596619E-3
8.676752418E1,1.914453506E0,-4.217885971E0,7.936811447E-2
8.677002995E1,1.725210190E0,-3.878528595E0,1.459915638E-1
8.677253580E1,1.538295746E0,-3.519582272E0,1.429443359E-1
8.677504142E1,1.405010223E0,-3.154971600E0,1.369287968E-1
8.677754726E1,1.287036896E0,-2.818856239E0,1.546585560E-1
8.678005304E1,1.227628708E0,-2.519065619E0,5.644369125E-2
8.678255888E1,1.282629967E0,-2.267523050E0,-2.667379379E-2
8.678506450E1,1.373808861E0,-2.052089214E0,-1.263871193E-1
8.678757026E1,1.416832924E0,-1.835733175E0,-2.511382103E-1
8.679007610E1,1.465761185E0,-1.631837010E0,-3.369879723E-1
8.679258171E1,1.509572029E0,-1.458236098E0,-3.730144501E-1
8.679508756E1,1.512512207E0,-1.231218696E0,-3.447899818E-1
8.679759333E1,1.526351929E0,-9.735838175E-1,-2.667551041E-1
8.680009919E1,1.587125778E0,-7.072241306E-1,-1.877579689E-1
8.680260481E1,1.614289284E0,-4.478054047E-1,-2.686548233E-2
8.680511058E1,1.672846794E0,-2.018657923E-1,8.841848373E-2
8.680761642E1,1.693493843E0,3.022515774E-2,1.387460232E-1
8.681012204E1,1.681538582E0,2.195365429E-1,1.307525635E-1
8.681262788E1,1.676818848E0,3.797201514E-1,2.115635872E-1
8.681513365E1,1.646739006E0,5.224162936E-1,3.059875965E-1
8.681763950E1,1.600556374E0,6.197651029E-1,3.788824081E-1
8.682014511E1,1.517521858E0,7.264534235E-1,4.713895321E-1
8.682265087E1,1.428948402E0,7.819458246E-1,4.397037029E-1
8.682515672E1,1.379568100E0,8.153113127E-1,4.423274994E-1
8.682766233E1,1.237595558E0,8.349754810E-1,4.512782097E-1
8.683016818E1,1.088735580E0,8.359749317E-1,4.985959530E-1
8.683267394E1,1.066232681E0,8.567252159E-1,5.233848095E-1
8.683517956E1,9.505271912E-1,9.121118784E-1,5.322315693E-1
8.683768540E1,6.369361877E-1,8.484598398E-1,6.351349354E-1
8.684019117E1,3.816251755E-1,7.877337933E-1,7.907238007E-1
8.684269702E1,1.786336899E-1,7.678173184E-1,8.975903988E-1
8.684520264E1,3.133583069E-2,7.959194183E-1,9.689176083E-1
8.684770848E1,-1.129846573E-1,8.273323774E-1,1.029725552E0
8.685021425E1,-2.417459488E-1,8.801901340E-1,1.072984457E0
8.685272010E1,-4.089097977E-1,9.299023151E-1,1.128966808E0
8.685522572E1,-6.751785278E-1,1.011005163E0,1.221612215E0
8.685773148E1,-8.484182358E-1,1.059058666E0,1.358173609E0
8.686023733E1,-9.806241989E-1,1.144338489E0,1.496676922E0
8.686274295E1,-1.087843418E0,1.220578551E0,1.626494169E0
8.686524881E1,-1.219326496E0,1.337933064E0,1.763841391E0
8.686775458E1,-1.407021523E0,1.403224707E0,1.848147511E0
8.687026043E1,-1.601763248E0,1.446973443E0,1.927679062E0
8.687276604E1,-1.825463295E0,1.529888868E0,1.979586720E0
8.687527180E1,-2.060141087E0,1.593955398E0,2.057832718E0
8.687777765E1,-2.221873760E0,1.689706922E0,2.145798922E0
8.688028326E1,-2.375299931E0,1.723886967E0,2.136045933E0
8.688278911E1,-2.530188560E0,1.777499914E0,2.149118185E0
8.688529491E1,-2.671520233E0,1.814802527E0,2.169540644E0
8.688780075E1,-2.872785568E0,1.824292898E0,2.109095335E0
8.689030629E1,-3.085507870E0,1.842526674E0,2.036456108E0
8.689281213E1,-3.273636341E0,1.861330271E0,1.997989893E0
8.689531797E1,-3.419739723E0,1.881942034E0,1.959799051E0
8.689782358E1,-3.611845493E0,1.907697439E0,1.882560134E0
8.690032943E1,-3.734465122E0,1.912867785E0,1.843322873E0
8.690283520E1,-3.833533764E0,1.895472765E0,1.773197412E0
8.690534101E1,-3.953603268E0,1.925029278E0,1.710832357E0
8.690784655E1,-4.068348885E0,1.898528814E0,1.644237280E0
8.691035239E1,-4.161378384E0,1.895290375E0,1.594299555E0
8.691285801E1,-4.257405758E0,1.950108290E0,1.603320360E0
8.691536390E1,-4.345952511E0,1.991392612E0,1.621309280E0
8.691786967E1,-4.489969730E0,1.974097729E0,1.631387472E0
8.692037552E1,-4.585425854E0,1.950283647E0,1.613358974E0
8.692288114E1,-4.556486607E0,1.852168560E0,1.675481081E0
8.692538698E1,-4.482259750E0,1.680959463E0,1.821852446E0
8.692789275E1,-4.406776905E0,1.519455791E0,2.141750336E0
8.693039859E1,-4.382831573E0,1.336357951E0,2.359610081E0
8.693290421E1,-4.464778900E0,1.271175504E0,2.397624016E0
8.693541005E1,-4.586190701E0,1.304013014E0,2.322708607E0
8.693791582E1,-4.801165104E0,1.329897642E0,2.212578297E0
8.694042143E1,-5.001447201E0,1.343416810E0,2.179212570E0
8.694292728E1,-5.224496841E0,1.281466842E0,2.219112873E0
8.694543305E1,-5.374013424E0,1.306037307E0,2.192588329E0
8.694793889E1,-5.483775616E0,1.287890911E0,2.110441685E0
8.695044451E1,-5.586819649E0,1.294763446E0,2.038465500E0
8.695295036E1,-5.708758354E0,1.256791592E0,1.993497372E0
8.695545614E1,-5.808831215E0,1.236763954E0,1.978203893E0
8.695796198E1,-5.830718994E0,1.253696799E0,1.901298046E0
8.696046752E1,-5.882209778E0,1.241827488E0,1.870712757E0
8.696297336E1,-5.975190163E0,1.151819587E0,1.820817590E0
8.696547897E1,-5.954207420E0,1.117951155E0,1.767636299E0
8.696798482E1,-5.935866356E0,1.138556957E0,1.751173496E0
8.697049059E1,-5.947845459E0,1.143499732E0,1.749138832E0
8.697299643E1,-5.887823582E0,1.109442949E0,1.818191290E0
8.697550206E1,-5.765067101E0,1.084407091E0,1.878029227E0
8.697800783E1,-5.664081097E0,1.056341767E0,1.864022136E0
8.698051368E1,-5.480031013E0,1.029341817E0,1.888022184E0
8.698301930E1,-5.287153244E0,9.894369245E-1,1.956782818E0
8.698552514E1,-5.080924034E0,1.007440090E0,1.975326896E0
8.698803090E1,-4.878874779E0,1.014465094E0,2.047329426E0
8.699053674E1,-4.713972092E0,9.889099598E-1,2.130167484E0
8.699304236E1,-4.553949833E0,1.019919515E0,2.244117260E0
8.699554821E1,-4.380224705E0,1.082499743E0,2.299183846E0
8.699805398E1,-4.246181011E0,1.101479769E0,2.347076416E0
8.700055958E1,-4.106760502E0,1.059415817E0,2.364796162E0
8.700306543E1,-3.974847317E0,1.019286275E0,2.434673786E0
8.700557120E1,-3.787636280E0,1.049680591E0,2.486357689E0
8.700807704E1,-3.574782848E0,1.054501295E0,2.522061825E0
8.701058265E1,-3.439479828E0,1.007304192E0,2.536916256E0
8.701308850E1,-3.320728302E0,9.401161671E-1,2.612402439E0
8.701559427E1,-3.168108940E0,8.843385577E-1,2.609266758E0
8.701809988E1,-2.963332653E0,9.120497108E-1,2.538650990E0
8.702060573E1,-2.650464058E0,9.478697777E-1,2.452856064E0
8.702311148E1,-2.385617256E0,1.050269127E0,2.321445465E0
8.702561732E1,-2.118159771E0,1.116749525E0,2.301216125E0
8.702812294E1,-1.812940598E0,1.129926085E0,2.223763466E0
8.703062878E1,-1.530239105E0,1.129873276E0,2.183070421E0
8.703313456E1,-1.124898911E0,1.228124976E0,2.175837994E0
8.703564018E1,-7.313690186E-1,1.347905636E0,2.166532755E0
8.703814602E1,-3.783292770E-1,1.507513881E0,2.192849636E0
8.704065179E1,6.798744202E-3,1.659867764E0,2.273865223E0
8.704315764E1,2.810382843E-1,1.731310368E0,2.307728529E0
8.704566323E1,6.081104279E-1,1.769479156E0,2.387419701E0
8.704816908E1,9.856452942E-1,1.925756931E0,2.470995426E0
8.705067485E1,1.284017563E0,2.007279873E0,2.518612862E0
8.705318046E1,1.728259087E0,2.105903387E0,2.581522703E0
8.705568631E1,2.175258636E0,2.282299519E0,2.692647696E0
8.705819208E1,2.486393929E0,2.446242809E0,2.701739311E0
8.706069792E1,2.936831474E0,2.685155392E0,2.726054907E0
8.706320354E1,3.440806389E0,2.915107727E0,2.800750256E0
8.706570930E1,3.853905678E0,2.973166943E0,2.806194305E0
8.706821515E1,4.241745949E0,3.030251980E0,2.756655693E0
8.707072077E1,4.602041245E0,3.101662636E0,2.785166264E0
8.707322653E1,4.904208183E0,3.111309052E0,2.829508066E0
8.707573230E1,5.370128632E0,3.262651920E0,2.909700155E0
8.707823792E1,5.672672272E0,3.240769148E0,2.846809387E0
8.708074377E1,5.823345184E0,3.011372089E0,2.660275698E0
8.708324954E1,5.975170135E0,2.896922112E0,2.535814285E0
8.708575537E1,6.128953934E0,2.733632565E0,2.337909222E0
8.708826099E1,6.273924828E0,2.423427105E0,2.054861069E0
8.709076683E1,6.260527611E0,1.982355118E0,1.693630934E0
8.709327260E1,6.065585136E0,1.536298275E0,1.305721760E0
8.709577845E1,5.811139107E0,9.590385556E-1,8.553569317E-1
8.709828406E1,5.463552475E0,3.814463615E-1,3.488888741E-1
8.710078991E1,5.104057312E0,-1.137675047E-1,-9.527969360E-2
8.710329545E1,4.758677483E0,-5.659666061E-1,-4.652037621E-1
8.710580129E1,4.626926422E0,-8.856986761E-1,-7.192995548E-1
8.710830706E1,4.460777283E0,-1.098967314E0,-8.830306530E-1
8.711081291E1,3.929570198E0,-1.160583138E0,-7.977082729E-1
8.711331853E1,3.436865807E0,-1.144573331E0,-6.794745922E-1
8.711582438E1,2.995662689E0,-1.115033865E0,-6.251304150E-1
8.711833016E1,2.555185318E0,-1.013606906E0,-3.592374325E-1
8.712083600E1,2.298555374E0,-9.977331161E-1,-4.100203514E-2
8.712334162E1,2.062962532E0,-1.042490959E0,1.030111313E-1
8.712584738E1,1.960335732E0,-1.066299438E0,2.414667606E-1
8.712835323E1,2.206177711E0,-1.132166982E0,4.735286236E-1
8.713085885E1,2.619032860E0,-1.087850809E0,7.070951462E-1
8.713336469E1,3.088777542E0,-1.030435324E0,9.027991295E-1
8.713587046E1,3.540949821E0,-9.484790564E-1,1.080826998E0
8.713837631E1,3.867816925E0,-9.172979593E-1,1.151851177E0
8.714088192E1,4.008272171E0,-9.476503134E-1,1.160049915E0
8.714338776E1,4.072219849E0,-1.029371500E0,1.274168968E0
8.714589353E1,4.148190498E0,-1.138418913E0,1.437860250E0
8.714839938E1,4.294886589E0,-1.219159842E0,1.637755394E0
8.715090500E1,4.539495468E0,-1.192183852E0,1.736732125E0
8.715341076E1,4.837352753E0,-1.125123024E0,1.761015534E0
8.715591638E1,5.238444328E0,-9.978406429E-1,1.896930456E0
8.715842223E1,5.778577805E0,-7.029401064E-1,1.868739247E0
8.716092800E1,6.362572670E0,-3.917104006E-1,1.627826214E0
8.716343383E1,6.861904144E0,-4.328700304E-1,1.315394163E0
8.716593945E1,7.336443901E0,-6.275765896E-1,1.034358263E0
8.716844529E1,7.718999863E0,-1.087675691E0,6.384344101E-1
8.717095107E1,7.943127632E0,-1.529146075E0,2.435057163E-1
8.717345668E1,7.764074326E0,-2.088585377E0,-4.507887363E-1
8.717596252E1,7.375849724E0,-2.854365110E0,-6.643197536E-1
8.717846830E1,6.635785103E0,-3.612879515E0,-8.109035492E-1
8.718097414E1,5.577663422E0,-4.297884464E0,-1.215040445E0
8.718347976E1,4.356924057E0,-5.167659760E0,-1.916904688E0
8.718598563E1,3.021281242E0,-6.054946899E0,-2.553279877E0
8.718849140E1,1.820868492E0,-6.886591434E0,-3.083683968E0
8.719099702E1,8.590421677E-1,-7.721915722E0,-3.600052595E0
8.719350286E1,2.161931992E-1,-8.380205154E0,-4.182036400E0
8.719600865E1,-2.628278732E-1,-8.775862694E0,-4.676989079E0
8.719851450E1,-5.914878845E-1,-8.967252731E0,-4.973928928E0
8.720102011E1,-6.819562912E-1,-8.938371658E0,-5.126618385E0
8.720352596E1,-7.002992630E-1,-8.781558037E0,-5.205991745E0
8.720603171E1,-7.058486938E-1,-8.433969498E0,-5.310520172E0
8.720853733E1,-5.947561264E-1,-7.804890633E0,-5.323341370E0
8.721104317E1,-2.921133041E-1,-7.069080830E0,-5.141522408E0
8.721354894E1,6.885051727E-2,-6.219283104E0,-4.733438969E0
8.721605479E1,3.909626007E-1,-5.362288952E0,-4.047838211E0
8.721856040E1,4.721918106E-1,-4.784658432E0,-3.338335276E0
8.722106625E1,3.416767120E-1,-4.340307236E0,-2.616144180E0
8.722357202E1,5.074691772E-2,-3.996402264E0,-2.000705242E0
8.722607763E1,-2.586898804E-1,-3.675296783E0,-1.616745234E0
8.722858346E1,-5.367403030E-1,-3.456181526E0,-1.365135431E0
8.723108923E1,-7.158555984E-1,-3.290301800E0,-1.153912544E0
8.723359508E1,-8.957052231E-1,-3.222889900E0,-1.123445034E0
8.723610069E1,-9.867157936E-1,-3.138817310E0,-1.330019474E0
8.723860654E1,-1.238614082E0,-3.034087181E0,-1.780369520E0
8.724111232E1,-1.240747929E0,-3.081821918E0,-2.032837391E0
8.724361793E1,-1.261402607E0,-3.176779747E0,-1.988415718E0
8.724612377E1,-1.372024059E0,-3.194672108E0,-1.957417965E0
8.724862963E1,-1.335757256E0,-3.238090992E0,-2.122117043E0
8.725113547E1,-1.218891621E0,-3.254575491E0,-2.378661633E0
8.725364109E1,-1.052896500E0,-3.325553417E0,-2.544372797E0
8.725614693E1,-1.063843250E0,-3.162598133E0,-2.647291899E0
8.725865247E1,-9.479651451E-1,-2.999629974E0,-2.728837729E0
8.726115830E1,-9.873652458E-1,-2.770343065E0,-2.871789694E0
8.726366407E1,-8.315162659E-1,-2.488544226E0,-2.963167429E0
8.726616992E1,-8.971714973E-1,-2.106596947E0,-3.023282051E0
8.726867577E1,-8.565964699E-1,-1.709826946E0,-3.133685827E0
8.727118140E1,-6.956396103E-1,-1.370819330E0,-3.112295151E0
8.727368724E1,-6.004705429E-1,-1.089583397E0,-3.067787409E0
8.727619301E1,-6.400337219E-1,-7.490448952E-1,-2.975083351E0
8.727869863E1,-6.950426102E-1,-4.906470776E-1,-2.934902906E0
8.728120444E1,-8.059730530E-1,-2.216122150E-1,-2.885423183E0
8.728371021E1,-7.766799927E-1,9.363412857E-3,-2.761826754E0
8.728621606E1,-7.056846619E-1,2.213785648E-1,-2.768059731E0
8.728872168E1,-5.984859467E-1,4.106018543E-1,-2.735064745E0
8.729122751E1,-5.822143555E-1,5.521483421E-1,-2.623124123E0
8.729373328E1,-4.914007187E-1,6.630631685E-1,-2.499142885E0
8.729623890E1,-4.904460907E-1,7.360060215E-1,-2.476847887E0
8.729874466E1,-4.171838760E-1,7.891135216E-1,-2.377417803E0
8.730125052E1,-4.103574753E-1,7.700871229E-1,-2.252681255E0
8.730375614E1,-2.300062180E-1,7.481832504E-1,-2.151489019E0
8.730626198E1,-4.272842407E-2,6.488757133E-1,-1.957580090E0
8.730876775E1,1.667566299E-1,5.288223028E-1,-1.822006464E0
8.731127361E1,3.494148254E-1,4.017702341E-1,-1.724312305E0
8.731377922E1,3.520460129E-1,3.951855898E-1,-1.590629339E0
8.731628507E1,3.998775482E-1,3.663526773E-1,-1.373494864E0
8.731879084E1,4.785919189E-1,3.386213779E-1,-1.174732447E0
8.732129667E1,5.443334579E-1,2.242956161E-1,-1.174365044E0
8.732380229E1,7.592840195E-1,1.303956509E-1,-1.164465427E0
8.732630805E1,8.222942352E-1,1.175563335E-1,-1.108527184E0
8.732881390E1,9.049882889E-1,9.764492512E-2,-8.966228962E-1
8.733131954E1,9.232921600E-1,-2.053976059E-2,-8.056244850E-1
8.733382539E1,9.693422318E-1,-4.048979282E-2,-7.435245514E-1
8.733633116E1,1.019598961E0,-7.882189751E-2,-6.896870136E-1
8.733883677E1,1.072786331E0,-7.922232151E-2,-6.799564362E-1
8.734134262E1,1.143814087E0,-1.092433929E-1,-6.051683426E-1
8.734384839E1,1.188580513E0,-3.782141209E-2,-4.554176331E-1
8.734635424E1,1.260123253E0,3.160464764E-2,-3.351147175E-1
8.734885985E1,1.319393158E0,1.474691629E-1,-2.642443180E-1
8.735136560E1,1.320125580E0,2.082991600E-1,-1.349070072E-1
8.735387145E1,1.353027344E0,3.645344973E-1,-1.058282852E-1
8.735637729E1,1.307470322E0,5.003335476E-1,5.131435394E-2
8.735888291E1,1.287381172E0,6.563839912E-1,3.147387505E-1
8.736138874E1,1.212372780E0,8.411728144E-1,4.387631416E-1
8.736389451E1,1.141412735E0,9.992016554E-1,5.898869038E-1
8.736640035E1,1.151462555E0,1.119201660E0,8.648369312E-1
8.736890589E1,1.003749847E0,1.192976952E0,1.157510757E0
8.737141173E1,7.643947601E-1,1.266093969E0,1.323101521E0
8.737391734E1,5.140275955E-1,1.321476936E0,1.509829998E0
8.737642319E1,2.638778687E-1,1.316638112E0,1.649778605E0
8.737892896E1,3.188133240E-2,1.312960982E0,1.757342577E0
8.738143482E1,-2.239179611E-1,1.280463338E0,1.885096550E0
8.738394044E1,-5.214672089E-1,1.284749866E0,2.012299538E0
8.738644620E1,-7.706785202E-1,1.269070625E0,2.085027695E0
